"woaii_chapter"|"openalex_work_id"|"title"|"publication_year"|"source_id"|"source_name"|"type"|"cited_by_count"|"reference_count"
"7C"|"https://openalex.org/W2625212982"|"Invasive alien species on islands: impacts, distribution, interactions and management"|2017|"https://openalex.org/S122509743"|"Environmental conservation"|"article"|175|130
"7C"|"https://openalex.org/W2885262997"|"Physical Modelling of Reef Platform Hydrodynamics"|2018|"https://openalex.org/S130567056"|"Journal of coastal research"|"article"|4|1
"7C"|"https://openalex.org/W2955194516"|"Physical modelling of the response of reef islands to sea-level rise"|2019|"https://openalex.org/S56162041"|"Geology"|"article"|36|25
"7C"|"https://openalex.org/W2800937937"|"Coastal Protection Measures – Case of Small Island Developing States to Address Sea-level Rise"|2018|"https://openalex.org/S4210238766"|"Asian journal of environment & ecology"|"article"|7|0
"7D"|"https://openalex.org/W2889811449"|"New Advances in Benthic Monitoring Technology and Methodology"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|12|117
"7D"|"https://openalex.org/W2891038861"|"Global Status of Coral Reefs: In Combination, Disturbances and Stressors Become Ratchets"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|13|126
"7D"|"https://openalex.org/W1588713494"|"Climate Change 2014 Impacts, Adaptation, and Vulnerability"|2014|"https://openalex.org/S4306462995"|"Cambridge University Press eBooks"|"book"|974|1
"7D"|"https://openalex.org/W2328354106"|"Human Dimensions of Coral Reef Social-Ecological Systems"|2012|"https://openalex.org/S148307540"|"Ecology and society"|"article"|121|79
"7D"|"https://openalex.org/W2111944591"|"Contributing Factors to the Recent High Level of Accumulated Cyclone Energy (ACE) and Power Dissipation Index (PDI) in the North Atlantic*"|2014|"https://openalex.org/S80591372"|"Journal of climate"|"article"|22|19
"7D"|"https://openalex.org/W4230524112"|"Beneath the surface: community assembly and functions of the coral skeleton microbiome"|2019|NA|NA|"preprint"|2|0
"7D"|"https://openalex.org/W2887656431"|"Coral colonies in the eastern tropical Pacific: predation by Acanthaster cf. solaris"|2018|"https://openalex.org/S71161756"|"Pacific conservation biology"|"article"|1|2
"7D"|"https://openalex.org/W2556310701"|"The codevelopment of coastal fisheries monitoring methods to support local management"|2016|"https://openalex.org/S148307540"|"Ecology and society"|"article"|27|0
"7D"|"https://openalex.org/W1638036560"|"Rapid poleward range expansion of tropical reef corals in response to rising sea surface temperatures"|2011|"https://openalex.org/S36624081"|"Geophysical research letters"|"article"|374|26
"7E"|"https://openalex.org/W2313428280"|"On the influence of cold‐water coral mound size on flow hydrodynamics, and vice versa"|2016|"https://openalex.org/S36624081"|"Geophysical research letters"|"article"|40|26
"7E"|"https://openalex.org/W2981268909"|"Mid-Holocene extinction of cold-water corals on the Namibian shelf steered by the Benguela oxygen minimum zone"|2019|"https://openalex.org/S56162041"|"Geology"|"article"|22|27
"7E"|"https://openalex.org/W2162211106"|"Sponge species composition of north-east Atlantic cold-water coral reefs compared in a bathyal to inshore gradient"|2013|"https://openalex.org/S153677060"|"Journal of the Marine Biological Association of the United Kingdom/Journal of the Marine Biological Association of the UK"|"article"|13|26
"7F"|"https://openalex.org/W2514143386"|"Benthic estuarine communities in Brazil: moving forward to long term studies to assess climate change impacts"|2016|"https://openalex.org/S9789596"|"Brazilian Journal of Oceanography"|"article"|34|108
"7F"|"https://openalex.org/W2912986880"|"Global Change Impacts on the Future of Coastal Systems: Perverse Interactions Among Climate Change, Ecosystem Degradation, Energy Scarcity, and Population"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|10|124
"7F"|"https://openalex.org/W2912245046"|"Delta Winners and Losers in the Anthropocene"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|8|77
"7F"|"https://openalex.org/W2914624051"|"Temperate Estuaries: Their Ecology Under Future Environmental Changes"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|6|119
"7F"|"https://openalex.org/W2913177427"|"A Synthesis: What Is the Future for Coasts, Estuaries, Deltas and Other Transitional Habitats in 2050 and Beyond?"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|37|83
"7F"|"https://openalex.org/W2914210254"|"Río de la Plata: A Neotropical Estuarine System"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|10|52
"7F"|"https://openalex.org/W2142097385"|"Potential effects of climate change on Australian estuaries and fish utilising estuaries: a review"|2011|"https://openalex.org/S41031980"|"Marine and freshwater research"|"review"|198|120
"7F"|"https://openalex.org/W2734715086"|"Compound simulation of fluvial floods and storm surges in a global coupled river‐coast flood model: Model development and its application to 2007 <scp>C</scp>yclone <scp>S</scp>idr in <scp>B</scp>angladesh"|2017|"https://openalex.org/S185824406"|"Journal of advances in modeling earth systems"|"article"|101|66
"7F"|"https://openalex.org/W2012742294"|"Numerical Assessment of the Impacts of Potential Future Sea‐Level Rise on Hydrodynamics of the Yangtze River Estuary, China"|2014|"https://openalex.org/S130567056"|"Journal of coastal research"|"article"|25|39
"7F"|"https://openalex.org/W1863371459"|"Increased nuisance flooding along the coasts of the United States due to sea level rise: Past and future"|2015|"https://openalex.org/S36624081"|"Geophysical research letters"|"article"|144|40
"7F"|"https://openalex.org/W2568837678"|"Cumulative hazard: The case of nuisance flooding"|2017|"https://openalex.org/S2764782578"|"Earth's future"|"article"|170|89
"7F"|"https://openalex.org/W2890111442"|"Río de la Plata: Uruguay"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|4|73
"7F"|"https://openalex.org/W2169803857"|"Coastal Mangrove Squeeze in the Mekong Delta"|2015|"https://openalex.org/S130567056"|"Journal of coastal research"|"article"|104|21
"7F"|"https://openalex.org/W1119782130"|"Delta Subsidence: An Imminent Threat to Coastal Populations"|2015|"https://openalex.org/S10446503"|"Environmental health perspectives"|"article"|32|14
"7F"|"https://openalex.org/W2914334974"|"Alien Species Invasion: Case Study of the Black Sea"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|6|58
"7G"|"https://openalex.org/W4213327538"|"Climate Change 2013 – The Physical Science Basis"|2014|"https://openalex.org/S4306462995"|"Cambridge University Press eBooks"|"book"|8496|1
"7G"|"https://openalex.org/W2995195033"|"Assessing methods for restoring seagrass (Zostera muelleri) in Australia’s subtropical waters"|2020|"https://openalex.org/S41031980"|"Marine and freshwater research"|"article"|16|42
"7H"|"https://openalex.org/W2100085612"|"A test of large-scale reproductive migration in females of the amphidromous shrimp Macrobrachium acanthurus (Caridea : Palaemonidae) from south-eastern Brazil"|2014|"https://openalex.org/S41031980"|"Marine and freshwater research"|"article"|15|72
"7H"|"https://openalex.org/W2739873983"|"Are mangroves in Victoria (south-eastern Australia) already responding to climate change?"|2017|"https://openalex.org/S41031980"|"Marine and freshwater research"|"article"|6|48
"7H"|"https://openalex.org/W2596585932"|"Large-scale dieback of mangroves in Australia"|2017|"https://openalex.org/S41031980"|"Marine and freshwater research"|"article"|238|42
"7H"|"https://openalex.org/W2790998170"|"Satellite remote sensing to monitor mangrove forest resilience and resistance to sea level rise"|2018|"https://openalex.org/S1131227"|"Methods in ecology and evolution"|"article"|33|54
"7H"|"https://openalex.org/W2901935613"|"Managing Mangrove Forests Using Open Source-Based WebGIS"|2019|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|5|9
"7H"|"https://openalex.org/W2774868840"|"Historical perspectives on the mangroves of Kakadu National Park"|2018|"https://openalex.org/S41031980"|"Marine and freshwater research"|"article"|28|49
"7H"|"https://openalex.org/W2913089583"|"Attenuation of Storm Surges by Coastal Mangroves"|2019|"https://openalex.org/S36624081"|"Geophysical research letters"|"article"|55|24
"7H"|"https://openalex.org/W2169803857"|"Coastal Mangrove Squeeze in the Mekong Delta"|2015|"https://openalex.org/S130567056"|"Journal of coastal research"|"article"|104|21
"7H"|"https://openalex.org/W2028041359"|"Projecting global mangrove species and community distributions under climate change"|2013|"https://openalex.org/S98723585"|"Ecosphere"|"article"|84|55
"7H"|"https://openalex.org/W2511612302"|"Climate changes in mangrove forests and salt marshes"|2016|"https://openalex.org/S9789596"|"Brazilian Journal of Oceanography"|"article"|57|80
"7H"|"https://openalex.org/W4235288088"|"The Botany of Mangroves"|2016|NA|NA|"book"|229|0
"7H"|"https://openalex.org/W2600511298"|"Estuarine Mangrove Squeeze in the Mekong Delta, Vietnam"|2017|"https://openalex.org/S130567056"|"Journal of coastal research"|"article"|18|51
"7I"|"https://openalex.org/W1976556452"|"Saltmarshes in a time of change"|2002|"https://openalex.org/S122509743"|"Environmental conservation"|"article"|346|53
"7I"|"https://openalex.org/W2076171344"|"Methane emissions along a salt marsh salinity gradient"|1987|"https://openalex.org/S195102351"|"Biogeochemistry"|"article"|281|53
"7I"|"https://openalex.org/W2093628078"|"Diffusive and ebullitive transport of methane and nitrous oxide from streams: Are bubble-mediated fluxes important?"|2011|"https://openalex.org/S207178839"|"Journal of geophysical research"|"article"|97|86
"7I"|"https://openalex.org/W2008188049"|"A review of major storm impacts on coastal wetland elevations"|2006|"https://openalex.org/S109872917"|"Estuaries and coasts"|"review"|259|24
"7I"|"https://openalex.org/W2120552705"|"Geomorphological variability among microtidal estuaries from the wave-dominated South African coast"|2001|"https://openalex.org/S203530175"|"Geomorphology"|"article"|260|33
"7I"|"https://openalex.org/W2174372864"|"‘Coastal squeeze’ – an historical perspective"|2004|"https://openalex.org/S191597982"|"Journal of coastal conservation"|"article"|230|4
"7I"|"https://openalex.org/W2030384011"|"Sudden Vegetation Dieback in Atlantic and Gulf Coast Salt Marshes"|2013|"https://openalex.org/S135458494"|"Plant disease"|"article"|39|31
"7I"|"https://openalex.org/W2143448541"|"Marsh‐atmosphere CO<sub>2</sub> exchange in a New England salt marsh"|2015|"https://openalex.org/S4210238840"|"Journal of geophysical research. Biogeosciences"|"article"|49|46
"7I"|"https://openalex.org/W2026252750"|"Restoring marsh elevation in a rapidly subsiding salt marsh by thin-layer deposition of dredged material"|1999|"https://openalex.org/S134185576"|"Ecological engineering"|"article"|137|15
"7I"|"https://openalex.org/W2600033982"|"A global map of saltmarshes"|2017|"https://openalex.org/S2764367193"|"Biodiversity data jurnal"|"article"|305|15
"7I"|"https://openalex.org/W2969973685"|"Sea Level Rise Explains Changing Carbon Accumulation Rates in a Salt Marsh Over the Past Two Millennia"|2019|"https://openalex.org/S4210238840"|"Journal of geophysical research. Biogeosciences"|"article"|27|49
"7I"|"https://openalex.org/W2010443920"|"Increasing flood risk and wetland losses due to global sea-level rise: regional and global analyses"|1999|"https://openalex.org/S130750583"|"Global environmental change"|"article"|784|33
"7I"|"https://openalex.org/W2039669831"|NA|2000|"https://openalex.org/S41353823"|"Wetlands ecology and management"|"article"|118|56
"7I"|"https://openalex.org/W4390463026"|"Adapting floating wetland design to advance performance in urban waterfronts"|2019|"https://openalex.org/S4387292956"|"The Society of Wetland Scientists bulletin/SWS bulletin"|"article"|0|0
"7J"|"https://openalex.org/W2170903123"|"Rising Arctic Ocean temperatures cause gas hydrate destabilization and ocean acidification"|2011|"https://openalex.org/S36624081"|"Geophysical research letters"|"article"|266|23
"7J"|"https://openalex.org/W4210951718"|"Marine natural products"|2013|"https://openalex.org/S18855311"|"Natural product reports"|"article"|475|824
"7J"|"https://openalex.org/W2621244269"|"Impacts of <scp>E</scp>l <scp>N</scp>iño events on the <scp>P</scp>eruvian upwelling system productivity"|2017|"https://openalex.org/S4210200322"|"Journal of geophysical research. Oceans"|"article"|62|74
"7J"|"https://openalex.org/W2902415788"|"Managing a sustainable deep-sea ‘blue economy’ requires knowledge of what actually lives there"|2018|"https://openalex.org/S1336409049"|"eLife"|"article"|59|21
"7J"|"https://openalex.org/W4236718105"|"GeoHab Atlas of seafloor geomorphic features and benthic habitats–synthesis and lessons learned"|2020|"https://openalex.org/S4306463230"|"Elsevier eBooks"|"book-chapter"|9|14
"7J"|"https://openalex.org/W2810385213"|"Benthic Biotic Response to Climate Changes Over the Last 700,000 Years in a Deep Marginal Sea: Impacts of Deoxygenation and the Mid‐Brunhes Event"|2018|"https://openalex.org/S4210175021"|"Paleoceanography and Paleoclimatology"|"article"|20|84
"7J"|"https://openalex.org/W2107284196"|"Analysis of bubble plume distributions to evaluate methane hydrate decomposition on the continental slope"|2015|"https://openalex.org/S14326618"|"Geochemistry, geophysics, geosystems"|"article"|52|82
"7J"|"https://openalex.org/W2041382224"|"Relationships between oxygen, organic matter and the diversity of bathyal macrofauna"|1998|"https://openalex.org/S172051550"|"Deep-sea research. Part 2. Topical studies in oceanography/Deep sea research. Part II, Topical studies in oceanography"|"article"|241|1
"7J"|"https://openalex.org/W2094543066"|"Cross-shore separation of adult and juvenile euphausiids in a shelf-break alongshore current"|2003|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|35|32
"7J"|"https://openalex.org/W2020090960"|"Deep-sea Fe-Mn Crusts from the Northeast Atlantic Ocean: Composition and Resource Considerations"|2013|"https://openalex.org/S74751576"|"Marine georesources & geotechnology"|"article"|56|44
"7J"|"https://openalex.org/W2980755741"|"Seasonal Variability of the Southern Tip of the Oxygen Minimum Zone in the Eastern South Pacific (30°‐38°S): A Modeling Study"|2019|"https://openalex.org/S4210200322"|"Journal of geophysical research. Oceans"|"article"|14|79
"7J"|"https://openalex.org/W2108567906"|"Recent advances in deep-sea natural products"|2014|"https://openalex.org/S18855311"|"Natural product reports"|"article"|178|205
"7J"|"https://openalex.org/W2109439851"|"Variations in bioturbation across the oxygen minimum zone in the northwest Arabian Sea"|2000|"https://openalex.org/S172051550"|"Deep-sea research. Part 2. Topical studies in oceanography/Deep sea research. Part II, Topical studies in oceanography"|"article"|105|46
"7J"|"https://openalex.org/W2603149527"|"Cold-water marine natural products, 2006 to 2016"|2017|"https://openalex.org/S18855311"|"Natural product reports"|"article"|81|138
"7J"|"https://openalex.org/W1967837765"|"Pelagic and benthic ecology of the lower interface of the Eastern Tropical Pacific oxygen minimum zone"|1995|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|129|53
"7K"|"https://openalex.org/W4254950613"|"Icebergs"|2015|NA|NA|"book"|13|1
"7K"|"https://openalex.org/W2781762292"|"A Comprehensive Database for Antarctic Iceberg Tracking Using Scatterometer Data"|2018|"https://openalex.org/S117727964"|"IEEE journal of selected topics in applied earth observations and remote sensing"|"article"|45|19
"7K"|"https://openalex.org/W2124987298"|"Effects of giant icebergs on two emperor penguin colonies in the Ross Sea, Antarctica"|2007|"https://openalex.org/S939558408"|"Antarctic science"|"article"|54|23
"7K"|"https://openalex.org/W2183606129"|"Environmental Gradients, Fragmented Habitats, and Microbiota of a Northern Ice Shelf Cryoecosystem, Ellesmere Island, Canada"|2006|"https://openalex.org/S111448270"|"Arctic, antarctic, and alpine research"|"article"|31|40
"7K"|"https://openalex.org/W2797863887"|"Future Projections of Antarctic Ice Shelf Melting Based on CMIP5 Scenarios"|2018|"https://openalex.org/S80591372"|"Journal of climate"|"article"|64|54
"7K"|"https://openalex.org/W2889739793"|"Climatic Responses to Future Trans‐Arctic Shipping"|2018|"https://openalex.org/S36624081"|"Geophysical research letters"|"article"|41|32
